ID,License Plate Number,Enable or not,Start time,Expiration time,Time,Alarm,Blacklist or not,Unique code
2153,WJY7084,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WJY7084
2154,DEF6660,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,DEF6660
2155,WXA9814,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXA9814
2156,WC785R,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC785R
2157,WJV1933,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WJV1933
2158,VCT2492,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCT2492
2159,VK2817,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VK2817
2160,VBW9372,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VBW9372
2161,TCK8085,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,TCK8085
2162,VCS825,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCS825
2163,VDB2432,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VDB2432
2164,VEJ1206,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEJ1206
2165,VHD6200,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHD6200
2166,WC4580A,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC4580A
2167,JSB6365,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JSB6365
2168,WYE7261,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WYE7261
2169,WPC1922,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WPC1922
2170,KEY6900,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,KEY6900
2171,BQQ2623,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BQQ2623
2172,WTK2727,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WTK2727
2173,WUL7767,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUL7767
2174,VGJ6182,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGJ6182
2175,BMD2525,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BMD2525
2176,CAW333,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,CAW333
2177,UR247,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,UR247
2178,TH115,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,TH115
2179,VFW6183,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VFW6183
2180,VCM6747,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCM6747
2181,VGS287,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGS287
2182,WSC4148,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WSC4148
2183,W2255F,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W2255F
2184,WD8267B,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WD8267B
2185,PMT5349,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PMT5349
2186,VH8200,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VH8200
2187,WC7156R,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC7156R
2188,KEB4040,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,KEB4040
2189,BNP588,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BNP588
2190,VDE5259,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VDE5259
2191,CG8038,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,CG8038
2192,KBG5016,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,KBG5016
2193,PPQ755,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PPQ755
2194,VBT1502,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VBT1502
2195,VFA242,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VFA242
2196,WXB1083,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXB1083
2197,VFR2366,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VFR2366
2198,JTT2361,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JTT2361
2199,AHQ1142,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AHQ1142
2200,VEM8212,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEM8212
2201,VCT8212,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCT8212
2202,VK716,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VK716
2203,WXP6757,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXP6757
2204,AJQ9700,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AJQ9700
2205,WC2186,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC2186
2206,VBR116,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VBR116
2207,FB116,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,FB116
2208,RS6526,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,RS6526
2209,SNB6542L,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SNB6542L
2210,SYA8600,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SYA8600
2211,NDU4246,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NDU4246
2212,VHV9680,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHV9680
2213,WSM3208,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WSM3208
2214,PDT1212,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PDT1212
2215,VHW1742,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHW1742
2216,BNQ9381,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BNQ9381
2217,VBL5057,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VBL5057
2218,WA8378E,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA8378E
2219,VJB2322,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJB2322
2220,AJA1569,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AJA1569
2221,VAN4194,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAN4194
2222,VJC3200,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJC3200
2223,BQV2368,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BQV2368
2224,BFX7994,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BFX7994
2225,WSP2094,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WSP2094
2226,PJY8600,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PJY8600
2227,WC8358A,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC8358A
2228,VCX1856,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCX1856
2229,VDG6952,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VDG6952
2230,NDP348,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NDP348
2231,BPE4619,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BPE4619
2232,WMJ3899,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WMJ3899
2233,RAL6900,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,RAL6900
2234,NDK7781,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NDK7781
2235,WUH657,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUH657
2236,VCF3099,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCF3099
2237,PHY9534,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PHY9534
2238,VHY8722,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHY8722
2239,RR8271,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,RR8271
2240,WXQ2711,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXQ2711
2241,DDX9089,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,DDX9089
2242,BLY589,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BLY589
2243,VAX5770,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAX5770
2244,QCF9,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,QCF9
2245,VK6186,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VK6186
2246,WYG1603,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WYG1603
2247,NDC8707,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NDC8707
2248,JSH9998,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JSH9998
2249,VJH524,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJH524
2250,DEL922,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,DEL922
2251,WXA4915,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXA4915
2252,DEG6663,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,DEG6663
2253,VCB6518,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCB6518
2254,BQC7337,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BQC7337
2255,BQR154,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BQR154
2256,VJD8031,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJD8031
2257,VGC9927,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGC9927
2258,WB8325P,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WB8325P
2259,VEY5890,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEY5890
2260,JVJ4318,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JVJ4318
2261,WB1601S,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WB1601S
2262,WTT4530,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WTT4530
2263,BPM2111,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BPM2111
2264,VHY5328,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHY5328
2265,JVJ9359,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JVJ9359
2266,JUB1378,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JUB1378
2267,NDK6501,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NDK6501
2268,VFQ1519,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VFQ1519
2269,VCX712,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCX712
2270,VJE7022,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJE7022
2271,WYQ9289,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WYQ9289
2272,AKU4731,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AKU4731
2273,VHY8598,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHY8598
2274,VGE712,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGE712
2275,CK12,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,CK12
2276,VJE2798,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJE2798
2277,DDX1325,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,DDX1325
2278,VGC86,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGC86
2279,WUS76,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUS76
2280,WXJ4211,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXJ4211
2281,V6089,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,V6089
2282,WXH8077,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXH8077
2283,QS802S,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,QS802S
2284,VCW1107,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCW1107
2285,FA2408,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,FA2408
2286,WPA811,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WPA811
2287,VEQ8698,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEQ8698
2288,JUD79,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JUD79
2289,VAB1118,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAB1118
2290,WLP997,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WLP997
2291,WVW1742,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WVW1742
2292,VAN9937,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAN9937
2293,VCQ86,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCQ86
2294,CAL86,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,CAL86
2295,NBD7272,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,NBD7272
2296,PGR983,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PGR983
2297,VCL8328,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCL8328
2298,VEU8238,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEU8238
2299,VFQ6902,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VFQ6902
2300,WSL18,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WSL18
2301,WRM4087,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WRM4087
2302,VCD3179,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCD3179
2303,VHU7882,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHU7882
2304,PMM790,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PMM790
2305,VEQ712,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEQ712
2306,MDP2003,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,MDP2003
2307,JHV7174,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JHV7174
2308,SK8088C,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SK8088C
2309,VJ8274,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJ8274
2310,ALM616,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,ALM616
2311,VGC3163,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGC3163
2312,VJJ5044,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJJ5044
2313,WPB6626,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WPB6626
2314,WXT9807,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WXT9807
2315,DEF9459,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,DEF9459
2316,W6087B,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W6087B
2317,WB8952E,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WB8952E
2318,BMM8686,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BMM8686
2319,VCW9065,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCW9065
2320,VGX1810,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGX1810
2321,VJF8776,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJF8776
2322,JD4359,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JD4359
2323,WC5500H,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC5500H
2324,VHX2495,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHX2495
2325,PNJ1999,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PNJ1999
2326,BNA8366,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BNA8366
2327,WLS2003,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WLS2003
2328,BJN732,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BJN732
2329,W707H,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W707H
2330,W6485B,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W6485B
2331,WNN6671,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WNN6671
2332,WYN4035,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WYN4035
2333,FE8038,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,FE8038
2334,WEY9298,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WEY9298
2335,VJT72,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJT72
2336,VJM6282,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJM6282
2337,VJM5184,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJM5184
2338,WB9012B,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WB9012B
2339,BHT1469,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BHT1469
2340,W7925T,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W7925T
2341,VHL9077,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHL9077
2342,CCC6275,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,CCC6275
2343,AMK626,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,AMK626
2344,WV2109R,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WV2109R
2345,SYN4332,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,SYN4332
2346,JVE4749,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JVE4749
2347,VDS85221,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VDS85221
2348,PNK9986,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PNK9986
2349,PMS9986,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PMS9986
2350,JTN5736,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JTN5736
2351,KFK7258,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,KFK7258
2352,VJP7588,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VJP7588
2353,VAT8068,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAT8068
2354,VEV2118,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEV2118
2355,FA5678,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,FA5678
2356,QM2250D,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,QM2250D
2357,WC9666H,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC9666H
2358,WDY6570,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WDY6570
2359,JSV8722,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,JSV8722
2360,WB6088M,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WB6088M
2361,W390F,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,W390F
2362,WQG58,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WQG58
2363,VAG830,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VAG830
2364,BRB89,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BRB89
2365,CEQ8212,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,CEQ8212
2366,VHL4523,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHL4523
2367,WQL7531,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WQL7531
2368,"RM8,783",yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,"RM8,783"
2369,WPP7890,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WPP7890
2370,VGJ375,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VGJ375
2371,FD375,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,FD375
2372,RAH375,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,RAH375
2373,WC6690G,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC6690G
2374,RY3432,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,RY3432
2375,RAN6201,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,RAN6201
2376,PNQ9627,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,PNQ9627
2377,VCW6110,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VCW6110
2378,VM8171,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VM8171
2379,VHN900,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VHN900
2380,CEQ1709,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,CEQ1709
2381,BQG917,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BQG917
2382,WA917F,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA917F
2383,WKY4600,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WKY4600
2384,BMY4014,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BMY4014
2385,WA2255B,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA2255B
2386,VDN9192,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VDN9192
2387,WA2255B,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA2255B
2388,BMW8467,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,BMW8467
2389,WEX3585,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WEX3585
2390,VEA6931,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VEA6931
2391,WA1211W,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WA1211W
2392,WPB9115,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WPB9115
2393,WPH9639,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WPH9639
2394,WUE2315,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WUE2315
2395,WC7305HH,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,WC7305HH
2396,VBN3176,yes,1/7/2023 0:00,31/8/2023 0:00,no,no,no,VBN3176
